(-41.5, 1.0, -9.4)
(-41.6, 1.0, -9.4)
(-44.6, 1.0, -11.1)
(-45.9, 1.0, -15.2)
(-48.4, 1.0, -18.8)
(-48.6, 1.0, -23.7)
(-49.0, 1.0, -28.4)
(-49.5, 1.0, -32.7)
(-49.9, 1.0, -37.1)
(-50.6, 1.0, -41.4)
(-51.5, 1.0, -45.6)
(-52.4, 1.0, -49.4)
(-53.4, 1.0, -53.2)
(-54.1, 1.0, -55.7)
(-54.1, 1.0, -55.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(32.4, 1.0, -9.9)
(35.3, 1.0, -13.8)
(38.2, 1.0, -17.7)
(39.2, 1.0, -20.1)
(39.2, 1.0, -22.0)
(37.2, 1.0, -25.2)
(35.4, 1.0, -28.8)
(35.3, 1.0, -33.2)
(35.1, 1.0, -37.5)
(34.1, 1.0, -41.4)
(32.9, 1.0, -45.1)
(30.5, 1.0, -48.2)
(29.7, 1.0, -48.9)
(25.9, 1.0, -49.6)
(21.6, 1.0, -50.2)
(17.4, 1.0, -50.8)
(13.2, 1.0, -51.4)
(8.8, 1.0, -51.9)
(4.2, 1.0, -52.4)
(-0.3, 1.0, -52.8)
(-4.9, 1.0, -53.3)
(-7.2, 1.0, -50.0)
(-7.9, 1.0, -45.5)
(-8.2, 1.0, -41.0)
(-7.8, 1.0, -36.4)
(-7.0, 1.0, -31.9)
(-5.8, 1.0, -28.0)
(-3.4, 1.0, -24.3)
(0.1, 1.0, -21.1)
(2.9, 1.0, -17.4)
(0.0, 1.0, -14.3)
(-4.4, 1.0, -13.0)
(-8.5, 1.0, -11.9)
(-12.6, 1.0, -10.8)
(-16.9, 1.0, -9.6)
(-21.1, 1.0, -11.0)
(-25.4, 1.0, -11.8)
(-27.2, 1.0, -15.6)
(-28.9, 1.0, -19.6)
(-30.6, 1.0, -23.9)
(-31.1, 1.0, -28.5)
(-31.2, 1.0, -33.2)
(-33.0, 1.0, -37.5)
(-36.8, 1.0, -37.9)
(-37.6, 1.0, -33.8)
(-38.2, 1.0, -29.6)
(-39.2, 1.0, -25.5)
(-41.0, 1.0, -21.8)
(-42.9, 1.0, -18.6)
(-45.9, 1.0, -16.7)
(-49.5, 1.0, -16.8)
(-50.2, 1.0, -20.2)
(-50.3, 1.0, -23.4)
(-50.4, 1.0, -26.7)
(-50.7, 1.0, -29.9)
(-50.9, 1.0, -33.0)
(-51.2, 1.0, -35.7)
(-51.4, 1.0, -38.4)
(-51.7, 1.0, -41.1)
(-52.0, 1.0, -43.7)
(-52.3, 1.0, -45.9)
(-52.6, 1.0, -48.1)
(-53.0, 1.0, -50.3)
(-53.5, 1.0, -52.4)
(-53.9, 1.0, -54.0)
(-54.0, 1.0, -54.4)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(28.8, 1.0, -7.6)
(27.7, 1.0, -3.3)
(28.6, 1.0, 1.5)
(29.0, 1.0, 6.3)
(28.7, 1.0, 11.0)
(28.2, 1.0, 15.3)
(27.7, 1.0, 19.8)
(27.5, 1.0, 24.1)
(26.7, 1.0, 28.1)
(23.0, 1.0, 28.3)
(19.9, 1.0, 26.1)
(18.6, 1.0, 22.5)
(19.0, 1.0, 19.1)
(20.3, 1.0, 16.0)
(21.1, 1.0, 13.2)
(21.7, 1.0, 16.2)
(22.6, 1.0, 17.0)
(22.0, 1.0, 16.9)
(20.1, 1.0, 18.7)
(18.7, 1.0, 21.3)
(17.4, 1.0, 23.4)
(16.1, 1.0, 25.4)
(14.6, 1.0, 27.4)
(13.8, 1.0, 28.1)
(13.8, 1.0, 28.1)
(13.8, 1.0, 28.1)
(13.8, 1.0, 28.1)
(13.8, 1.0, 28.1)
(13.8, 1.0, 28.1)
(15.3, 1.0, 26.6)
(19.2, 1.0, 27.6)
(22.7, 1.0, 29.3)
(24.3, 1.0, 32.2)
(22.6, 1.0, 35.1)
(19.1, 1.0, 35.8)
(15.7, 1.0, 36.1)
(12.7, 1.0, 36.1)
(9.6, 1.0, 35.5)
(6.6, 1.0, 35.5)
(3.7, 1.0, 35.8)
(0.9, 1.0, 35.3)
(0.2, 1.0, 35.1)
(0.2, 1.0, 35.1)
(0.2, 1.0, 35.1)
(0.2, 1.0, 35.1)
(-0.2, 1.0, 34.2)
(-1.5, 1.0, 29.9)
(-2.1, 1.0, 25.5)
(-1.8, 1.0, 21.1)
(-1.5, 1.0, 16.9)
(-2.8, 1.0, 13.3)
(-6.4, 1.0, 14.2)
(-9.9, 1.0, 16.0)
(-13.5, 1.0, 16.1)
(-17.0, 1.0, 16.0)
(-20.4, 1.0, 15.5)
(-23.8, 1.0, 15.1)
(-27.0, 1.0, 15.0)
(-29.9, 1.0, 15.3)
(-32.8, 1.0, 15.8)
(-35.4, 1.0, 16.5)
(-36.2, 1.0, 16.8)
(-36.8, 1.0, 17.8)
(-36.9, 1.0, 18.0)
(-38.7, 1.0, 21.3)
(-40.7, 1.0, 24.5)
(-43.1, 1.0, 27.5)
(-45.5, 1.0, 30.5)
(-47.9, 1.0, 33.1)
(-51.0, 1.0, 34.1)
(-53.7, 1.0, 36.0)
(-55.1, 1.0, 36.2)
(-55.1, 1.0, 36.2)
(-55.4, 1.0, 34.5)
(-55.4, 1.0, 34.4)
(-55.4, 1.0, 34.4)
(-54.1, 1.0, 31.5)
(-52.2, 1.0, 27.0)
(-51.5, 1.0, 22.2)
(-51.5, 1.0, 17.3)
(-51.3, 1.0, 12.3)
(-51.2, 1.0, 8.0)
(-51.1, 1.0, 3.6)
(-50.9, 1.0, -0.8)
(-49.7, 1.0, -4.8)
(-46.0, 1.0, -6.0)
(-42.7, 1.0, -8.0)
(-40.4, 1.0, -9.6)
(-40.4, 1.0, -9.6)
(-40.4, 1.0, -9.6)
(-42.7, 1.0, -12.7)
(-46.6, 1.0, -15.6)
(-49.7, 1.0, -19.5)
(-49.5, 1.0, -24.2)
(-49.4, 1.0, -29.2)
(-49.6, 1.0, -33.5)
(-50.0, 1.0, -37.9)
(-50.6, 1.0, -42.2)
(-51.6, 1.0, -46.5)
(-52.7, 1.0, -50.3)
(-55.1, 1.0, -53.2)
(-52.6, 1.0, -55.3)
(-52.0, 1.0, -52.1)
(-54.8, 1.0, -52.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(34.6, 1.0, -7.8)
(34.3, 1.0, -10.1)
(34.9, 1.0, -15.0)
(34.8, 1.0, -20.0)
(34.1, 1.0, -24.8)
(32.9, 1.0, -29.5)
(31.6, 1.0, -33.9)
(30.0, 1.0, -37.9)
(30.7, 1.0, -42.0)
(31.6, 1.0, -45.9)
(29.2, 1.0, -49.5)
(24.8, 1.0, -49.9)
(20.3, 1.0, -50.1)
(16.0, 1.0, -50.9)
(14.6, 1.0, -50.9)
(10.6, 1.0, -48.3)
(6.1, 1.0, -46.7)
(1.1, 1.0, -46.0)
(-3.7, 1.0, -46.1)
(-6.1, 1.0, -49.3)
(-9.0, 1.0, -51.3)
(-8.6, 1.0, -47.5)
(-7.3, 1.0, -43.6)
(-8.9, 1.0, -39.2)
(-9.4, 1.0, -34.5)
(-7.6, 1.0, -30.7)
(-5.1, 1.0, -27.4)
(-2.3, 1.0, -23.9)
(0.8, 1.0, -20.3)
(3.0, 1.0, -16.2)
(3.5, 1.0, -11.6)
(0.3, 1.0, -9.4)
(-3.7, 1.0, -10.4)
(-7.9, 1.0, -10.7)
(-11.9, 1.0, -10.7)
(-16.2, 1.0, -10.7)
(-20.8, 1.0, -10.9)
(-25.2, 1.0, -11.9)
(-27.7, 1.0, -15.2)
(-27.8, 1.0, -19.5)
(-28.9, 1.0, -23.8)
(-30.2, 1.0, -28.2)
(-31.5, 1.0, -32.6)
(-33.5, 1.0, -36.7)
(-37.3, 1.0, -37.4)
(-38.1, 1.0, -33.8)
(-39.4, 1.0, -30.3)
(-41.6, 1.0, -26.9)
(-43.0, 1.0, -23.2)
(-44.3, 1.0, -19.9)
(-46.2, 1.0, -16.9)
(-49.3, 1.0, -17.3)
(-49.9, 1.0, -20.7)
(-50.4, 1.0, -23.8)
(-50.8, 1.0, -26.8)
(-51.2, 1.0, -29.8)
(-51.7, 1.0, -32.7)
(-52.0, 1.0, -35.2)
(-52.3, 1.0, -37.8)
(-52.6, 1.0, -40.3)
(-52.9, 1.0, -42.8)
(-53.2, 1.0, -44.8)
(-53.4, 1.0, -46.9)
(-53.7, 1.0, -48.9)
(-53.9, 1.0, -50.8)
(-54.1, 1.0, -52.4)
(-54.3, 1.0, -54.0)
(-54.4, 1.0, -54.6)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(34.1, 1.0, -3.9)
(34.3, 1.0, 1.1)
(34.1, 1.0, 6.0)
(33.9, 1.0, 10.9)
(33.8, 1.0, 15.9)
(33.4, 1.0, 20.2)
(32.2, 1.0, 24.5)
(30.6, 1.0, 28.6)
(27.2, 1.0, 30.4)
(25.5, 1.0, 29.3)
(21.8, 1.0, 28.4)
(18.0, 1.0, 28.7)
(16.2, 1.0, 28.4)
(16.2, 1.0, 28.4)
(16.2, 1.0, 28.4)
(16.2, 1.0, 28.4)
(16.3, 1.0, 24.7)
(18.7, 1.0, 20.6)
(21.3, 1.0, 16.6)
(21.8, 1.0, 11.7)
(17.7, 1.0, 10.1)
(13.5, 1.0, 11.1)
(9.1, 1.0, 10.5)
(5.1, 1.0, 11.8)
(1.5, 1.0, 13.9)
(-1.9, 1.0, 12.1)
(-5.6, 1.0, 11.3)
(-7.9, 1.0, 8.5)
(-7.3, 1.0, 4.7)
(-8.1, 1.0, 1.6)
(-11.3, 1.0, 0.7)
(-14.2, 1.0, 2.4)
(-16.7, 1.0, 4.5)
(-17.1, 1.0, 6.2)
(-15.5, 1.0, 8.2)
(-15.5, 1.0, 8.2)
(-15.5, 1.0, 8.2)
(-15.7, 1.0, 8.3)
(-19.3, 1.0, 9.9)
(-23.4, 1.0, 10.9)
(-27.6, 1.0, 11.4)
(-31.9, 1.0, 10.9)
(-35.3, 1.0, 9.3)
(-37.3, 1.0, 6.1)
(-38.3, 1.0, 3.4)
(-38.3, 1.0, 3.4)
(-38.3, 1.0, 3.4)
(-38.3, 1.0, 3.4)
(-38.3, 1.0, 3.4)
(-38.4, 1.0, 3.4)
(-41.4, 1.0, 6.1)
(-42.8, 1.0, 10.7)
(-44.3, 1.0, 15.5)
(-44.5, 1.0, 20.4)
(-44.9, 1.0, 25.0)
(-45.5, 1.0, 29.3)
(-48.0, 1.0, 32.8)
(-51.9, 1.0, 34.0)
(-55.3, 1.0, 32.9)
(-55.3, 1.0, 32.9)
(-55.3, 1.0, 32.9)
(-55.3, 1.0, 32.9)
(-55.3, 1.0, 32.9)
(-55.0, 1.0, 28.8)
(-55.4, 1.0, 24.1)
(-54.8, 1.0, 19.2)
(-54.3, 1.0, 14.3)
(-53.8, 1.0, 9.8)
(-53.3, 1.0, 5.4)
(-52.9, 1.0, 1.0)
(-52.1, 1.0, -3.3)
(-49.1, 1.0, -5.8)
(-45.4, 1.0, -6.2)
(-42.0, 1.0, -8.1)
(-40.6, 1.0, -10.1)
(-40.6, 1.0, -10.1)
(-40.6, 1.0, -10.1)
(-41.5, 1.0, -11.7)
(-45.8, 1.0, -14.0)
(-49.8, 1.0, -16.7)
(-49.4, 1.0, -21.6)
(-49.1, 1.0, -26.5)
(-49.8, 1.0, -31.1)
(-50.6, 1.0, -35.4)
(-51.8, 1.0, -39.6)
(-52.7, 1.0, -44.1)
(-53.3, 1.0, -48.0)
(-54.0, 1.0, -51.9)
(-54.8, 1.0, -55.6)
(-55.0, 1.0, -56.2)
(-55.0, 1.0, -56.2)
(-55.0, 1.0, -56.2)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(31.8, 1.0, -7.1)
(31.6, 1.0, -10.0)
(33.2, 1.0, -14.6)
(33.0, 1.0, -19.5)
(32.8, 1.0, -24.3)
(32.6, 1.0, -29.0)
(32.4, 1.0, -33.4)
(32.2, 1.0, -37.8)
(32.0, 1.0, -42.1)
(31.7, 1.0, -46.3)
(30.7, 1.0, -48.0)
(27.8, 1.0, -47.0)
(23.5, 1.0, -47.6)
(19.8, 1.0, -49.0)
(19.7, 1.0, -49.1)
(19.7, 1.0, -49.1)
(19.0, 1.0, -50.6)
(15.3, 1.0, -51.0)
(12.5, 1.0, -49.5)
(9.5, 1.0, -49.5)
(5.2, 1.0, -50.4)
(0.7, 1.0, -50.2)
(-3.7, 1.0, -50.0)
(-7.6, 1.0, -49.8)
(-7.9, 1.0, -49.6)
(-9.3, 1.0, -46.0)
(-8.4, 1.0, -42.0)
(-6.3, 1.0, -38.4)
(-6.0, 1.0, -33.9)
(-5.8, 1.0, -30.0)
(-5.2, 1.0, -28.0)
(-5.2, 1.0, -27.9)
(-1.8, 1.0, -25.8)
(1.4, 1.0, -23.1)
(3.9, 1.0, -19.5)
(3.8, 1.0, -15.2)
(1.9, 1.0, -12.0)
(-1.9, 1.0, -11.8)
(-5.7, 1.0, -11.8)
(-9.3, 1.0, -11.1)
(-12.4, 1.0, -10.3)
(-12.4, 1.0, -10.3)
(-12.4, 1.0, -10.3)
(-13.6, 1.0, -11.0)
(-17.8, 1.0, -13.4)
(-18.7, 1.0, -18.0)
(-19.1, 1.0, -22.9)
(-19.5, 1.0, -27.7)
(-19.8, 1.0, -32.2)
(-20.0, 1.0, -36.6)
(-20.1, 1.0, -41.0)
(-20.2, 1.0, -45.2)
(-20.3, 1.0, -49.2)
(-20.6, 1.0, -53.1)
(-20.8, 1.0, -53.5)
(-20.9, 1.0, -53.5)
(-21.1, 1.0, -49.5)
(-20.0, 1.0, -44.9)
(-19.8, 1.0, -39.9)
(-19.6, 1.0, -35.1)
(-19.4, 1.0, -30.1)
(-19.3, 1.0, -25.5)
(-19.5, 1.0, -21.2)
(-20.5, 1.0, -17.0)
(-23.1, 1.0, -13.5)
(-26.4, 1.0, -11.6)
(-29.3, 1.0, -13.7)
(-28.8, 1.0, -17.3)
(-28.9, 1.0, -19.2)
(-28.9, 1.0, -19.2)
(-29.2, 1.0, -19.7)
(-28.7, 1.0, -24.3)
(-29.3, 1.0, -29.2)
(-31.2, 1.0, -33.6)
(-34.8, 1.0, -36.8)
(-39.0, 1.0, -35.9)
(-39.5, 1.0, -31.7)
(-39.4, 1.0, -27.3)
(-40.9, 1.0, -23.2)
(-43.1, 1.0, -19.5)
(-45.4, 1.0, -16.5)
(-49.1, 1.0, -15.8)
(-52.1, 1.0, -17.9)
(-51.7, 1.0, -21.5)
(-51.7, 1.0, -24.8)
(-52.2, 1.0, -28.2)
(-52.7, 1.0, -31.5)
(-53.0, 1.0, -34.7)
(-53.4, 1.0, -37.6)
(-53.7, 1.0, -40.5)
(-54.0, 1.0, -43.4)
(-54.3, 1.0, -46.0)
(-54.3, 1.0, -48.4)
(-54.3, 1.0, -50.8)
(-54.2, 1.0, -53.1)
(-54.3, 1.0, -54.9)
(-54.3, 1.0, -54.9)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.3, 1.0, -7.7)
(33.5, 1.0, -7.8)
(34.3, 1.0, -9.2)
(34.0, 1.0, -14.0)
(33.9, 1.0, -18.9)
(33.8, 1.0, -23.9)
(33.8, 1.0, -28.8)
(33.5, 1.0, -33.4)
(33.6, 1.0, -37.9)
(33.7, 1.0, -42.3)
(33.2, 1.0, -46.4)
(32.3, 1.0, -47.1)
(28.1, 1.0, -46.2)
(23.7, 1.0, -47.6)
(19.4, 1.0, -49.6)
(15.3, 1.0, -51.3)
(10.7, 1.0, -51.9)
(5.8, 1.0, -52.4)
(0.9, 1.0, -53.0)
(-3.9, 1.0, -53.5)
(-7.9, 1.0, -52.8)
